,scenario_id,var_vector,vector_type,alpha,proportion_action2_base,proportion_action2_var,CPS
1902,H_084,Relational,weighted,-1.0,0.9500000000000001,0.9500000000000001,0.0
1903,G_109,Relational,weighted,-1.0,0.3,0.2833333333333333,-0.016666666666666663
1904,G_438,Relational,weighted,-1.0,0.0,0.0,0.0
1905,G_401,Relational,weighted,-1.0,0.75,0.6666666666666666,-0.08333333333333337
1906,G_482,Relational,weighted,-1.0,0.2333333333333333,0.20000000000000004,-0.03333333333333327
1907,G_163,Relational,weighted,-1.0,0.9500000000000001,0.8833333333333334,-0.06666666666666665
1908,G_009,Relational,weighted,-1.0,0.85,0.7666666666666666,-0.08333333333333337
1909,G_312,Relational,weighted,-1.0,0.9500000000000001,0.9500000000000001,0.0
1910,G_044,Relational,weighted,-1.0,0.4000000000000001,0.3675438596491228,-0.032456140350877294
1911,H_027,Relational,weighted,-1.0,0.65,0.6833333333333335,0.03333333333333344
1912,G_195,Relational,weighted,-1.0,0.21666666666666665,0.15,-0.06666666666666665
1913,G_347,Relational,weighted,-1.0,0.6666666666666666,0.5499999999999999,-0.1166666666666667
1914,G_149,Relational,weighted,-1.0,0.7333333333333334,0.5666666666666668,-0.16666666666666663
1915,G_179,Relational,weighted,-1.0,0.11666666666666665,0.15,0.03333333333333334
1916,G_255,Relational,weighted,-1.0,0.5499999999999999,0.5333333333333333,-0.016666666666666607
1917,G_113,Relational,weighted,-1.0,0.75,0.6833333333333332,-0.06666666666666676
1918,G_458,Relational,weighted,-1.0,0.0,0.0,0.0
1919,H_002,Relational,weighted,-1.0,0.016666666666666666,0.016666666666666666,0.0
1920,G_199,Relational,weighted,0.0,0.9333333333333332,0.9,-0.033333333333333215
1921,G_269,Relational,weighted,0.0,0.20000000000000004,0.18333333333333335,-0.01666666666666669
1922,G_523,Relational,weighted,0.0,0.9,0.9333333333333332,0.033333333333333215
1923,G_123,Relational,weighted,0.0,0.30000000000000004,0.23333333333333336,-0.06666666666666668
1924,G_104,Relational,weighted,0.0,0.049999999999999996,0.05000000000000001,1.3877787807814457e-17
1925,H_088,Relational,weighted,0.0,0.2333333333333333,0.21666666666666667,-0.016666666666666635
1926,G_592,Relational,weighted,0.0,0.8166666666666668,0.7166666666666667,-0.10000000000000009
1927,H_087,Relational,weighted,0.0,0.65,0.5666666666666668,-0.08333333333333326
1928,G_114,Relational,weighted,0.0,0.4833333333333334,0.4833333333333334,0.0
1929,G_240,Relational,weighted,0.0,0.5254385964912281,0.47631578947368425,-0.0491228070175439
1930,G_275,Relational,weighted,0.0,0.15000000000000002,0.25,0.09999999999999998
1931,H_093,Relational,weighted,0.0,0.36666666666666664,0.4666666666666666,0.09999999999999998
1932,H_023,Relational,weighted,0.0,0.03333333333333333,0.16666666666666666,0.13333333333333333
1933,G_227,Relational,weighted,0.0,0.8166666666666668,0.9333333333333332,0.11666666666666647
1934,H_084,Relational,weighted,0.0,0.9500000000000001,0.8666666666666667,-0.08333333333333337
1935,G_109,Relational,weighted,0.0,0.3,0.35000000000000003,0.050000000000000044
1936,G_438,Relational,weighted,0.0,0.0,0.0,0.0
1937,G_401,Relational,weighted,0.0,0.75,0.7666666666666666,0.016666666666666607
1938,G_482,Relational,weighted,0.0,0.2333333333333333,0.35000000000000003,0.11666666666666672
1939,G_163,Relational,weighted,0.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
1940,G_009,Relational,weighted,0.0,0.85,0.7666666666666666,-0.08333333333333337
1941,G_312,Relational,weighted,0.0,0.9500000000000001,0.9,-0.050000000000000044
1942,G_044,Relational,weighted,0.0,0.4000000000000001,0.4666666666666666,0.06666666666666654
1943,H_027,Relational,weighted,0.0,0.65,0.6666666666666666,0.016666666666666607
1944,G_195,Relational,weighted,0.0,0.21666666666666665,0.24999999999999997,0.033333333333333326
1945,G_347,Relational,weighted,0.0,0.6666666666666666,0.5666666666666665,-0.10000000000000009
1946,G_149,Relational,weighted,0.0,0.7333333333333334,0.6833333333333332,-0.050000000000000155
1947,G_179,Relational,weighted,0.0,0.11666666666666665,0.11666666666666665,0.0
1948,G_255,Relational,weighted,0.0,0.5499999999999999,0.45,-0.09999999999999992
1949,G_113,Relational,weighted,0.0,0.75,0.8333333333333334,0.08333333333333337
1950,G_458,Relational,weighted,0.0,0.0,0.03333333333333333,0.03333333333333333
1951,H_002,Relational,weighted,0.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
1952,G_199,Relational,weighted,1.0,0.9333333333333332,0.8833333333333333,-0.04999999999999993
1953,G_269,Relational,weighted,1.0,0.20000000000000004,0.21666666666666667,0.016666666666666635
1954,G_523,Relational,weighted,1.0,0.9,0.9166666666666666,0.016666666666666607
1955,G_123,Relational,weighted,1.0,0.30000000000000004,0.31666666666666665,0.016666666666666607
1956,G_104,Relational,weighted,1.0,0.049999999999999996,0.0,-0.049999999999999996
1957,H_088,Relational,weighted,1.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
1958,G_592,Relational,weighted,1.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
1959,H_087,Relational,weighted,1.0,0.65,0.6833333333333335,0.03333333333333344
1960,G_114,Relational,weighted,1.0,0.4833333333333334,0.6166666666666667,0.1333333333333333
1961,G_240,Relational,weighted,1.0,0.5254385964912281,0.5105263157894736,-0.014912280701754543
1962,G_275,Relational,weighted,1.0,0.15000000000000002,0.2333333333333333,0.08333333333333329
1963,H_093,Relational,weighted,1.0,0.36666666666666664,0.38859649122807016,0.02192982456140352
1964,H_023,Relational,weighted,1.0,0.03333333333333333,0.18333333333333335,0.15000000000000002
1965,G_227,Relational,weighted,1.0,0.8166666666666668,0.9166666666666666,0.09999999999999987
1966,H_084,Relational,weighted,1.0,0.9500000000000001,0.8666666666666667,-0.08333333333333337
1967,G_109,Relational,weighted,1.0,0.3,0.31666666666666665,0.016666666666666663
1968,G_438,Relational,weighted,1.0,0.0,0.016666666666666666,0.016666666666666666
1969,G_401,Relational,weighted,1.0,0.75,0.7833333333333333,0.033333333333333326
1970,G_482,Relational,weighted,1.0,0.2333333333333333,0.39999999999999997,0.16666666666666666
1971,G_163,Relational,weighted,1.0,0.9500000000000001,0.9499999999999998,-2.220446049250313e-16
1972,G_009,Relational,weighted,1.0,0.85,0.7833333333333333,-0.06666666666666665
1973,G_312,Relational,weighted,1.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
1974,G_044,Relational,weighted,1.0,0.4000000000000001,0.35000000000000003,-0.050000000000000044
1975,H_027,Relational,weighted,1.0,0.65,0.5833333333333334,-0.06666666666666665
1976,G_195,Relational,weighted,1.0,0.21666666666666665,0.44999999999999996,0.2333333333333333
1977,G_347,Relational,weighted,1.0,0.6666666666666666,0.6,-0.06666666666666665
1978,G_149,Relational,weighted,1.0,0.7333333333333334,0.7333333333333334,0.0
1979,G_179,Relational,weighted,1.0,0.11666666666666665,0.08333333333333333,-0.033333333333333326
1980,G_255,Relational,weighted,1.0,0.5499999999999999,0.4833333333333332,-0.06666666666666671
1981,G_113,Relational,weighted,1.0,0.75,0.7666666666666667,0.01666666666666672
1982,G_458,Relational,weighted,1.0,0.0,0.0,0.0
1983,H_002,Relational,weighted,1.0,0.016666666666666666,0.06666666666666667,0.05
1984,G_199,Relational,weighted,2.0,0.9333333333333332,0.9500000000000001,0.01666666666666683
1985,G_269,Relational,weighted,2.0,0.20000000000000004,0.26666666666666666,0.06666666666666662
1986,G_523,Relational,weighted,2.0,0.9,0.9333333333333332,0.033333333333333215
1987,G_123,Relational,weighted,2.0,0.30000000000000004,0.5166666666666667,0.21666666666666667
1988,G_104,Relational,weighted,2.0,0.049999999999999996,0.016666666666666666,-0.033333333333333326
1989,H_088,Relational,weighted,2.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
1990,G_592,Relational,weighted,2.0,0.8166666666666668,0.8166666666666668,0.0
1991,H_087,Relational,weighted,2.0,0.65,0.7000000000000001,0.050000000000000044
1992,G_114,Relational,weighted,2.0,0.4833333333333334,0.6833333333333332,0.19999999999999984
1993,G_240,Relational,weighted,2.0,0.5254385964912281,0.5763157894736842,0.050877192982456076
1994,G_275,Relational,weighted,2.0,0.15000000000000002,0.13333333333333333,-0.01666666666666669
1995,H_093,Relational,weighted,2.0,0.36666666666666664,0.39999999999999997,0.033333333333333326
1996,H_023,Relational,weighted,2.0,0.03333333333333333,0.20000000000000004,0.1666666666666667
1997,G_227,Relational,weighted,2.0,0.8166666666666668,0.85,0.033333333333333215
1998,H_084,Relational,weighted,2.0,0.9500000000000001,0.9500000000000001,0.0
1999,G_109,Relational,weighted,2.0,0.3,0.4666666666666666,0.16666666666666663
2000,G_438,Relational,weighted,2.0,0.0,0.016666666666666666,0.016666666666666666
2001,G_401,Relational,weighted,2.0,0.75,0.8333333333333334,0.08333333333333337
2002,G_482,Relational,weighted,2.0,0.2333333333333333,0.4166666666666667,0.18333333333333338
2003,G_163,Relational,weighted,2.0,0.9500000000000001,0.8666666666666667,-0.08333333333333337
2004,G_009,Relational,weighted,2.0,0.85,0.7666666666666666,-0.08333333333333337
2005,G_312,Relational,weighted,2.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
2006,G_044,Relational,weighted,2.0,0.4000000000000001,0.48333333333333334,0.08333333333333326
2007,H_027,Relational,weighted,2.0,0.65,0.7333333333333334,0.08333333333333337
2008,G_195,Relational,weighted,2.0,0.21666666666666665,0.46666666666666673,0.2500000000000001
2009,G_347,Relational,weighted,2.0,0.6666666666666666,0.6,-0.06666666666666665
2010,G_149,Relational,weighted,2.0,0.7333333333333334,0.7333333333333334,0.0
2011,G_179,Relational,weighted,2.0,0.11666666666666665,0.06666666666666667,-0.04999999999999999
2012,G_255,Relational,weighted,2.0,0.5499999999999999,0.4666666666666666,-0.08333333333333331
2013,G_113,Relational,weighted,2.0,0.75,0.75,0.0
2014,G_458,Relational,weighted,2.0,0.0,0.016666666666666666,0.016666666666666666
2015,H_002,Relational,weighted,2.0,0.016666666666666666,0.06666666666666667,0.05
2016,G_199,Relational,weighted,3.0,0.9333333333333332,0.9333333333333332,0.0
2017,G_269,Relational,weighted,3.0,0.20000000000000004,0.2833333333333333,0.08333333333333329
2018,G_523,Relational,weighted,3.0,0.9,0.9,0.0
2019,G_123,Relational,weighted,3.0,0.30000000000000004,0.6166666666666666,0.31666666666666654
2020,G_104,Relational,weighted,3.0,0.049999999999999996,0.05000000000000001,1.3877787807814457e-17
2021,H_088,Relational,weighted,3.0,0.2333333333333333,0.21666666666666667,-0.016666666666666635
2022,G_592,Relational,weighted,3.0,0.8166666666666668,0.7833333333333333,-0.03333333333333344
2023,H_087,Relational,weighted,3.0,0.65,0.7333333333333334,0.08333333333333337
2024,G_114,Relational,weighted,3.0,0.4833333333333334,0.7333333333333334,0.25
2025,G_240,Relational,weighted,3.0,0.5254385964912281,0.5,-0.02543859649122815
2026,G_275,Relational,weighted,3.0,0.15000000000000002,0.18333333333333335,0.033333333333333326
2027,H_093,Relational,weighted,3.0,0.36666666666666664,0.2833333333333333,-0.08333333333333331
2028,H_023,Relational,weighted,3.0,0.03333333333333333,0.3666666666666667,0.33333333333333337
2029,G_227,Relational,weighted,3.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
2030,H_084,Relational,weighted,3.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
2031,G_109,Relational,weighted,3.0,0.3,0.5482456140350876,0.24824561403508766
2032,G_438,Relational,weighted,3.0,0.0,0.06666666666666667,0.06666666666666667
2033,G_401,Relational,weighted,3.0,0.75,0.7666666666666666,0.016666666666666607
2034,G_482,Relational,weighted,3.0,0.2333333333333333,0.5333333333333333,0.30000000000000004
2035,G_163,Relational,weighted,3.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
2036,G_009,Relational,weighted,3.0,0.85,0.7666666666666666,-0.08333333333333337
2037,G_312,Relational,weighted,3.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
2038,G_044,Relational,weighted,3.0,0.4000000000000001,0.5499999999999999,0.14999999999999986
2039,H_027,Relational,weighted,3.0,0.65,0.75,0.09999999999999998
2040,G_195,Relational,weighted,3.0,0.21666666666666665,0.55,0.33333333333333337
2041,G_347,Relational,weighted,3.0,0.6666666666666666,0.7000000000000001,0.03333333333333344
2042,G_149,Relational,weighted,3.0,0.7333333333333334,0.5833333333333334,-0.15000000000000002
2043,G_179,Relational,weighted,3.0,0.11666666666666665,0.049999999999999996,-0.06666666666666665
2044,G_255,Relational,weighted,3.0,0.5499999999999999,0.5833333333333334,0.03333333333333344
2045,G_113,Relational,weighted,3.0,0.75,0.8166666666666668,0.06666666666666676
2046,G_458,Relational,weighted,3.0,0.0,0.0,0.0
2047,H_002,Relational,weighted,3.0,0.016666666666666666,0.08333333333333333,0.06666666666666667
2048,G_199,Relational,weighted,4.0,0.9333333333333332,0.9500000000000001,0.01666666666666683
2049,G_269,Relational,weighted,4.0,0.20000000000000004,0.26666666666666666,0.06666666666666662
2050,G_523,Relational,weighted,4.0,0.9,0.9500000000000001,0.050000000000000044
2051,G_123,Relational,weighted,4.0,0.30000000000000004,0.6666666666666666,0.3666666666666666
2052,G_104,Relational,weighted,4.0,0.049999999999999996,0.016666666666666666,-0.033333333333333326
2053,H_088,Relational,weighted,4.0,0.2333333333333333,0.25,0.01666666666666669
2054,G_592,Relational,weighted,4.0,0.8166666666666668,0.7833333333333333,-0.03333333333333344
2055,H_087,Relational,weighted,4.0,0.65,0.7166666666666667,0.06666666666666665
2056,G_114,Relational,weighted,4.0,0.4833333333333334,0.6166666666666666,0.1333333333333332
2057,G_240,Relational,weighted,4.0,0.5254385964912281,0.6666666666666666,0.14122807017543848
2058,G_275,Relational,weighted,4.0,0.15000000000000002,0.21666666666666667,0.06666666666666665
2059,H_093,Relational,weighted,4.0,0.36666666666666664,0.26666666666666666,-0.09999999999999998
2060,H_023,Relational,weighted,4.0,0.03333333333333333,0.35701754385964907,0.32368421052631574
2061,G_227,Relational,weighted,4.0,0.8166666666666668,0.9,0.08333333333333326
2062,H_084,Relational,weighted,4.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
2063,G_109,Relational,weighted,4.0,0.3,0.5333333333333333,0.23333333333333334
2064,G_438,Relational,weighted,4.0,0.0,0.11666666666666665,0.11666666666666665
2065,G_401,Relational,weighted,4.0,0.75,0.7666666666666666,0.016666666666666607
2066,G_482,Relational,weighted,4.0,0.2333333333333333,0.4666666666666666,0.2333333333333333
2067,G_163,Relational,weighted,4.0,0.9500000000000001,0.8140350877192982,-0.13596491228070184
2068,G_009,Relational,weighted,4.0,0.85,0.7999999999999999,-0.050000000000000044
2069,G_312,Relational,weighted,4.0,0.9500000000000001,0.9,-0.050000000000000044
2070,G_044,Relational,weighted,4.0,0.4000000000000001,0.4833333333333334,0.08333333333333331
2071,H_027,Relational,weighted,4.0,0.65,0.7166666666666667,0.06666666666666665
2072,G_195,Relational,weighted,4.0,0.21666666666666665,0.65,0.43333333333333335
2073,G_347,Relational,weighted,4.0,0.6666666666666666,0.6763157894736843,0.009649122807017685
2074,G_149,Relational,weighted,4.0,0.7333333333333334,0.7166666666666667,-0.01666666666666672
2075,G_179,Relational,weighted,4.0,0.11666666666666665,0.03333333333333333,-0.08333333333333331
2076,G_255,Relational,weighted,4.0,0.5499999999999999,0.5666666666666668,0.01666666666666683
2077,G_113,Relational,weighted,4.0,0.75,0.8166666666666668,0.06666666666666676
2078,G_458,Relational,weighted,4.0,0.0,0.0,0.0
2079,H_002,Relational,weighted,4.0,0.016666666666666666,0.06666666666666667,0.05
2080,G_199,Relational,weighted,5.0,0.9333333333333332,0.9333333333333332,0.0
2081,G_269,Relational,weighted,5.0,0.20000000000000004,0.2833333333333334,0.08333333333333334
2082,G_523,Relational,weighted,5.0,0.9,0.8833333333333333,-0.01666666666666672
2083,G_123,Relational,weighted,5.0,0.30000000000000004,0.7166666666666667,0.41666666666666663
2084,G_104,Relational,weighted,5.0,0.049999999999999996,0.08333333333333333,0.03333333333333333
2085,H_088,Relational,weighted,5.0,0.2333333333333333,0.3,0.06666666666666668
2086,G_592,Relational,weighted,5.0,0.8166666666666668,0.8000000000000002,-0.016666666666666607
2087,H_087,Relational,weighted,5.0,0.65,0.7833333333333333,0.1333333333333333
2088,G_114,Relational,weighted,5.0,0.4833333333333334,0.7166666666666667,0.23333333333333328
2089,G_240,Relational,weighted,5.0,0.5254385964912281,0.7166666666666668,0.19122807017543864
2090,G_275,Relational,weighted,5.0,0.15000000000000002,0.25,0.09999999999999998
2091,H_093,Relational,weighted,5.0,0.36666666666666664,0.25,-0.11666666666666664
2092,H_023,Relational,weighted,5.0,0.03333333333333333,0.25000000000000006,0.21666666666666673
2093,G_227,Relational,weighted,5.0,0.8166666666666668,0.9166666666666666,0.09999999999999987
2094,H_084,Relational,weighted,5.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
2095,G_109,Relational,weighted,5.0,0.3,0.6166666666666666,0.3166666666666666
2096,G_438,Relational,weighted,5.0,0.0,0.19999999999999998,0.19999999999999998
2097,G_401,Relational,weighted,5.0,0.75,0.8333333333333334,0.08333333333333337
2098,G_482,Relational,weighted,5.0,0.2333333333333333,0.5166666666666667,0.28333333333333344
2099,G_163,Relational,weighted,5.0,0.9500000000000001,0.85,-0.10000000000000009
2100,G_009,Relational,weighted,5.0,0.85,0.6666666666666666,-0.18333333333333335
2101,G_312,Relational,weighted,5.0,0.9500000000000001,0.8833333333333333,-0.06666666666666676
2102,G_044,Relational,weighted,5.0,0.4000000000000001,0.6166666666666666,0.2166666666666665
2103,H_027,Relational,weighted,5.0,0.65,0.8166666666666668,0.16666666666666674
2104,G_195,Relational,weighted,5.0,0.21666666666666665,0.75,0.5333333333333333
2105,G_347,Relational,weighted,5.0,0.6666666666666666,0.7000000000000001,0.03333333333333344
2106,G_149,Relational,weighted,5.0,0.7333333333333334,0.65,-0.08333333333333337
2107,G_179,Relational,weighted,5.0,0.11666666666666665,0.05000000000000001,-0.06666666666666665
