,scenario_id,variation,vector_type,alpha,proportion_action2_base,proportion_action2_var,CPS
300,H_087,Consequentialist,weighted,4.0,0.65,0.8666666666666666,0.21666666666666656
301,G_255,Consequentialist,weighted,4.0,0.5499999999999999,0.5166666666666666,-0.033333333333333326
302,G_523,Consequentialist,weighted,4.0,0.9,0.8333333333333334,-0.06666666666666665
303,G_149,Consequentialist,weighted,4.0,0.7333333333333334,0.7666666666666666,0.033333333333333215
304,G_312,Consequentialist,weighted,4.0,0.9500000000000001,0.8666666666666667,-0.08333333333333337
305,G_195,Consequentialist,weighted,4.0,0.21666666666666665,0.65,0.43333333333333335
306,G_347,Consequentialist,weighted,4.0,0.6666666666666666,0.8333333333333334,0.16666666666666674
307,H_023,Consequentialist,weighted,4.0,0.03333333333333333,0.7333333333333334,0.7000000000000001
308,G_163,Consequentialist,weighted,4.0,0.9500000000000001,0.7666666666666666,-0.18333333333333346
309,G_123,Consequentialist,weighted,4.0,0.30000000000000004,0.8166666666666668,0.5166666666666667
310,G_044,Consequentialist,weighted,4.0,0.4000000000000001,0.8333333333333334,0.4333333333333333
311,G_227,Consequentialist,weighted,4.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
312,G_179,Consequentialist,weighted,4.0,0.11666666666666665,0.08596491228070176,-0.030701754385964897
313,G_199,Consequentialist,weighted,4.0,0.9333333333333332,0.9833333333333334,0.050000000000000155
314,G_438,Consequentialist,weighted,4.0,0.0,0.4833333333333334,0.4833333333333334
315,G_113,Consequentialist,weighted,4.0,0.75,0.8666666666666667,0.1166666666666667
316,H_084,Consequentialist,weighted,4.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
317,G_482,Consequentialist,weighted,4.0,0.2333333333333333,0.7166666666666668,0.4833333333333335
318,H_002,Consequentialist,weighted,4.0,0.016666666666666666,0.13333333333333333,0.11666666666666667
319,H_088,Consequentialist,weighted,4.0,0.2333333333333333,0.3,0.06666666666666668
320,H_027,Consequentialist,weighted,5.0,0.65,0.8166666666666668,0.16666666666666674
321,G_109,Consequentialist,weighted,5.0,0.3,0.7166666666666668,0.4166666666666668
322,G_104,Consequentialist,weighted,5.0,0.049999999999999996,0.18333333333333335,0.13333333333333336
323,G_592,Consequentialist,weighted,5.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
324,G_275,Consequentialist,weighted,5.0,0.15000000000000002,0.5666666666666668,0.41666666666666674
325,G_401,Consequentialist,weighted,5.0,0.75,0.7324561403508772,-0.01754385964912275
326,G_240,Consequentialist,weighted,5.0,0.5254385964912281,0.7973684210526315,0.27192982456140335
327,G_114,Consequentialist,weighted,5.0,0.4833333333333334,0.8324561403508772,0.34912280701754383
328,G_009,Consequentialist,weighted,5.0,0.85,0.8666666666666667,0.01666666666666672
329,G_458,Consequentialist,weighted,5.0,0.0,0.049999999999999996,0.049999999999999996
330,G_269,Consequentialist,weighted,5.0,0.20000000000000004,0.43333333333333335,0.2333333333333333
331,H_093,Consequentialist,weighted,5.0,0.36666666666666664,0.6035087719298246,0.2368421052631579
332,H_087,Consequentialist,weighted,5.0,0.65,0.9333333333333332,0.2833333333333332
333,G_255,Consequentialist,weighted,5.0,0.5499999999999999,0.3666666666666667,-0.18333333333333324
334,G_523,Consequentialist,weighted,5.0,0.9,0.8666666666666667,-0.033333333333333326
335,G_149,Consequentialist,weighted,5.0,0.7333333333333334,0.8324561403508772,0.09912280701754383
336,G_312,Consequentialist,weighted,5.0,0.9500000000000001,0.8333333333333334,-0.1166666666666667
337,G_195,Consequentialist,weighted,5.0,0.21666666666666665,0.6666666666666666,0.44999999999999996
338,G_347,Consequentialist,weighted,5.0,0.6666666666666666,0.8298245614035089,0.16315789473684228
339,H_023,Consequentialist,weighted,5.0,0.03333333333333333,0.6166666666666667,0.5833333333333334
340,G_163,Consequentialist,weighted,5.0,0.9500000000000001,0.7798245614035088,-0.1701754385964913
341,G_123,Consequentialist,weighted,5.0,0.30000000000000004,0.8166666666666668,0.5166666666666667
342,G_044,Consequentialist,weighted,5.0,0.4000000000000001,0.85,0.4499999999999999
343,G_227,Consequentialist,weighted,5.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
344,G_179,Consequentialist,weighted,5.0,0.11666666666666665,0.25,0.13333333333333336
345,G_199,Consequentialist,weighted,5.0,0.9333333333333332,1.0,0.06666666666666676
346,G_438,Consequentialist,weighted,5.0,0.0,0.48333333333333334,0.48333333333333334
347,G_113,Consequentialist,weighted,5.0,0.75,0.8129629629629629,0.06296296296296289
348,H_084,Consequentialist,weighted,5.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
349,G_482,Consequentialist,weighted,5.0,0.2333333333333333,0.6,0.3666666666666667
350,H_002,Consequentialist,weighted,5.0,0.016666666666666666,0.26666666666666666,0.25
351,H_088,Consequentialist,weighted,5.0,0.2333333333333333,0.25,0.01666666666666669
352,H_027,Consequentialist,unweighted,-5.0,0.65,0.7999999999999999,0.1499999999999999
353,G_109,Consequentialist,unweighted,-5.0,0.3,0.31666666666666665,0.016666666666666663
354,G_104,Consequentialist,unweighted,-5.0,0.049999999999999996,0.13333333333333333,0.08333333333333334
355,G_592,Consequentialist,unweighted,-5.0,0.8166666666666668,0.7999999999999999,-0.01666666666666683
356,G_275,Consequentialist,unweighted,-5.0,0.15000000000000002,0.85,0.7
357,G_401,Consequentialist,unweighted,-5.0,0.75,0.5499999999999999,-0.20000000000000007
358,G_240,Consequentialist,unweighted,-5.0,0.5254385964912281,0.3333333333333333,-0.19210526315789483
359,G_114,Consequentialist,unweighted,-5.0,0.4833333333333334,0.11666666666666665,-0.36666666666666675
360,G_009,Consequentialist,unweighted,-5.0,0.85,0.8166666666666668,-0.033333333333333215
361,G_458,Consequentialist,unweighted,-5.0,0.0,0.0,0.0
362,G_269,Consequentialist,unweighted,-5.0,0.20000000000000004,0.2333333333333333,0.03333333333333327
363,H_093,Consequentialist,unweighted,-5.0,0.36666666666666664,0.3,-0.06666666666666665
364,H_087,Consequentialist,unweighted,-5.0,0.65,0.7666666666666667,0.1166666666666667
365,G_255,Consequentialist,unweighted,-5.0,0.5499999999999999,0.6166666666666667,0.06666666666666676
366,G_523,Consequentialist,unweighted,-5.0,0.9,0.9500000000000001,0.050000000000000044
367,G_149,Consequentialist,unweighted,-5.0,0.7333333333333334,0.5666666666666667,-0.16666666666666674
368,G_312,Consequentialist,unweighted,-5.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
369,G_195,Consequentialist,unweighted,-5.0,0.21666666666666665,0.08421052631578947,-0.13245614035087716
370,G_347,Consequentialist,unweighted,-5.0,0.6666666666666666,0.7833333333333333,0.1166666666666667
371,H_023,Consequentialist,unweighted,-5.0,0.03333333333333333,0.049999999999999996,0.016666666666666663
372,G_163,Consequentialist,unweighted,-5.0,0.9500000000000001,0.85,-0.10000000000000009
373,G_123,Consequentialist,unweighted,-5.0,0.30000000000000004,0.2333333333333333,-0.06666666666666674
374,G_044,Consequentialist,unweighted,-5.0,0.4000000000000001,0.75,0.3499999999999999
375,G_227,Consequentialist,unweighted,-5.0,0.8166666666666668,0.85,0.033333333333333215
376,G_179,Consequentialist,unweighted,-5.0,0.11666666666666665,0.06666666666666667,-0.04999999999999999
377,G_199,Consequentialist,unweighted,-5.0,0.9333333333333332,0.9666666666666667,0.03333333333333344
378,G_438,Consequentialist,unweighted,-5.0,0.0,0.0,0.0
379,G_113,Consequentialist,unweighted,-5.0,0.75,0.8333333333333334,0.08333333333333337
380,H_084,Consequentialist,unweighted,-5.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
381,G_482,Consequentialist,unweighted,-5.0,0.2333333333333333,0.6333333333333333,0.4
382,H_002,Consequentialist,unweighted,-5.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
383,H_088,Consequentialist,unweighted,-5.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
384,H_027,Consequentialist,unweighted,-4.0,0.65,0.7000000000000001,0.050000000000000044
385,G_109,Consequentialist,unweighted,-4.0,0.3,0.4166666666666667,0.1166666666666667
386,G_104,Consequentialist,unweighted,-4.0,0.049999999999999996,0.08333333333333333,0.03333333333333333
387,G_592,Consequentialist,unweighted,-4.0,0.8166666666666668,0.8333333333333334,0.016666666666666607
388,G_275,Consequentialist,unweighted,-4.0,0.15000000000000002,0.8000000000000002,0.6500000000000001
389,G_401,Consequentialist,unweighted,-4.0,0.75,0.6166666666666667,-0.1333333333333333
390,G_240,Consequentialist,unweighted,-4.0,0.5254385964912281,0.3666666666666667,-0.15877192982456145
391,G_114,Consequentialist,unweighted,-4.0,0.4833333333333334,0.18333333333333332,-0.30000000000000004
392,G_009,Consequentialist,unweighted,-4.0,0.85,0.8833333333333333,0.033333333333333326
393,G_458,Consequentialist,unweighted,-4.0,0.0,0.016666666666666666,0.016666666666666666
394,G_269,Consequentialist,unweighted,-4.0,0.20000000000000004,0.25,0.04999999999999996
395,H_093,Consequentialist,unweighted,-4.0,0.36666666666666664,0.31666666666666665,-0.04999999999999999
396,H_087,Consequentialist,unweighted,-4.0,0.65,0.7833333333333333,0.1333333333333333
397,G_255,Consequentialist,unweighted,-4.0,0.5499999999999999,0.6833333333333332,0.1333333333333333
398,G_523,Consequentialist,unweighted,-4.0,0.9,0.9666666666666667,0.06666666666666665
399,G_149,Consequentialist,unweighted,-4.0,0.7333333333333334,0.6166666666666667,-0.1166666666666667
400,G_312,Consequentialist,unweighted,-4.0,0.9500000000000001,0.9833333333333334,0.033333333333333326
401,G_195,Consequentialist,unweighted,-4.0,0.21666666666666665,0.16666666666666666,-0.04999999999999999
402,G_347,Consequentialist,unweighted,-4.0,0.6666666666666666,0.8333333333333334,0.16666666666666674
403,H_023,Consequentialist,unweighted,-4.0,0.03333333333333333,0.11666666666666665,0.08333333333333331
404,G_163,Consequentialist,unweighted,-4.0,0.9500000000000001,0.8333333333333334,-0.1166666666666667
405,G_123,Consequentialist,unweighted,-4.0,0.30000000000000004,0.3499999999999999,0.04999999999999988
406,G_044,Consequentialist,unweighted,-4.0,0.4000000000000001,0.85,0.4499999999999999
407,G_227,Consequentialist,unweighted,-4.0,0.8166666666666668,0.9166666666666666,0.09999999999999987
408,G_179,Consequentialist,unweighted,-4.0,0.11666666666666665,0.11666666666666665,0.0
409,G_199,Consequentialist,unweighted,-4.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
410,G_438,Consequentialist,unweighted,-4.0,0.0,0.06666666666666667,0.06666666666666667
411,G_113,Consequentialist,unweighted,-4.0,0.75,0.85,0.09999999999999998
412,H_084,Consequentialist,unweighted,-4.0,0.9500000000000001,0.9833333333333334,0.033333333333333326
413,G_482,Consequentialist,unweighted,-4.0,0.2333333333333333,0.6999999999999998,0.46666666666666656
414,H_002,Consequentialist,unweighted,-4.0,0.016666666666666666,0.049999999999999996,0.033333333333333326
415,H_088,Consequentialist,unweighted,-4.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
416,H_027,Consequentialist,unweighted,-3.0,0.65,0.7833333333333333,0.1333333333333333
417,G_109,Consequentialist,unweighted,-3.0,0.3,0.5166666666666667,0.21666666666666673
418,G_104,Consequentialist,unweighted,-3.0,0.049999999999999996,0.11666666666666665,0.06666666666666665
419,G_592,Consequentialist,unweighted,-3.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
420,G_275,Consequentialist,unweighted,-3.0,0.15000000000000002,0.7999999999999999,0.6499999999999999
421,G_401,Consequentialist,unweighted,-3.0,0.75,0.6333333333333333,-0.1166666666666667
422,G_240,Consequentialist,unweighted,-3.0,0.5254385964912281,0.43333333333333335,-0.0921052631578948
423,G_114,Consequentialist,unweighted,-3.0,0.4833333333333334,0.21666666666666667,-0.2666666666666667
424,G_009,Consequentialist,unweighted,-3.0,0.85,0.7999999999999999,-0.050000000000000044
425,G_458,Consequentialist,unweighted,-3.0,0.0,0.0,0.0
426,G_269,Consequentialist,unweighted,-3.0,0.20000000000000004,0.16666666666666666,-0.03333333333333338
427,H_093,Consequentialist,unweighted,-3.0,0.36666666666666664,0.3333333333333333,-0.033333333333333326
428,H_087,Consequentialist,unweighted,-3.0,0.65,0.8666666666666667,0.21666666666666667
429,G_255,Consequentialist,unweighted,-3.0,0.5499999999999999,0.6166666666666666,0.06666666666666665
430,G_523,Consequentialist,unweighted,-3.0,0.9,0.9,0.0
431,G_149,Consequentialist,unweighted,-3.0,0.7333333333333334,0.65,-0.08333333333333337
432,G_312,Consequentialist,unweighted,-3.0,0.9500000000000001,0.9833333333333334,0.033333333333333326
433,G_195,Consequentialist,unweighted,-3.0,0.21666666666666665,0.19999999999999998,-0.016666666666666663
434,G_347,Consequentialist,unweighted,-3.0,0.6666666666666666,0.8833333333333333,0.21666666666666667
435,H_023,Consequentialist,unweighted,-3.0,0.03333333333333333,0.08333333333333333,0.049999999999999996
436,G_163,Consequentialist,unweighted,-3.0,0.9500000000000001,0.8833333333333334,-0.06666666666666665
437,G_123,Consequentialist,unweighted,-3.0,0.30000000000000004,0.4666666666666666,0.16666666666666657
438,G_044,Consequentialist,unweighted,-3.0,0.4000000000000001,0.7833333333333333,0.38333333333333325
439,G_227,Consequentialist,unweighted,-3.0,0.8166666666666668,0.9333333333333332,0.11666666666666647
440,G_179,Consequentialist,unweighted,-3.0,0.11666666666666665,0.09999999999999999,-0.016666666666666663
441,G_199,Consequentialist,unweighted,-3.0,0.9333333333333332,0.9666666666666667,0.03333333333333344
442,G_438,Consequentialist,unweighted,-3.0,0.0,0.08333333333333333,0.08333333333333333
443,G_113,Consequentialist,unweighted,-3.0,0.75,0.8666666666666667,0.1166666666666667
444,H_084,Consequentialist,unweighted,-3.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
445,G_482,Consequentialist,unweighted,-3.0,0.2333333333333333,0.7333333333333334,0.5000000000000001
446,H_002,Consequentialist,unweighted,-3.0,0.016666666666666666,0.016666666666666666,0.0
447,H_088,Consequentialist,unweighted,-3.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
448,H_027,Consequentialist,unweighted,-2.0,0.65,0.8166666666666668,0.16666666666666674
449,G_109,Consequentialist,unweighted,-2.0,0.3,0.4166666666666667,0.1166666666666667
450,G_104,Consequentialist,unweighted,-2.0,0.049999999999999996,0.049999999999999996,0.0
451,G_592,Consequentialist,unweighted,-2.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
452,G_275,Consequentialist,unweighted,-2.0,0.15000000000000002,0.8333333333333334,0.6833333333333333
453,G_401,Consequentialist,unweighted,-2.0,0.75,0.7999999999999999,0.04999999999999993
454,G_240,Consequentialist,unweighted,-2.0,0.5254385964912281,0.48333333333333334,-0.04210526315789481
455,G_114,Consequentialist,unweighted,-2.0,0.4833333333333334,0.3499999999999999,-0.13333333333333347
456,G_009,Consequentialist,unweighted,-2.0,0.85,0.8666666666666667,0.01666666666666672
457,G_458,Consequentialist,unweighted,-2.0,0.0,0.0,0.0
458,G_269,Consequentialist,unweighted,-2.0,0.20000000000000004,0.2833333333333333,0.08333333333333329
459,H_093,Consequentialist,unweighted,-2.0,0.36666666666666664,0.3,-0.06666666666666665
460,H_087,Consequentialist,unweighted,-2.0,0.65,0.8166666666666668,0.16666666666666674
461,G_255,Consequentialist,unweighted,-2.0,0.5499999999999999,0.5666666666666667,0.01666666666666672
462,G_523,Consequentialist,unweighted,-2.0,0.9,0.9,0.0
463,G_149,Consequentialist,unweighted,-2.0,0.7333333333333334,0.6833333333333332,-0.050000000000000155
464,G_312,Consequentialist,unweighted,-2.0,0.9500000000000001,0.9500000000000001,0.0
465,G_195,Consequentialist,unweighted,-2.0,0.21666666666666665,0.25,0.033333333333333354
466,G_347,Consequentialist,unweighted,-2.0,0.6666666666666666,0.8833333333333333,0.21666666666666667
467,H_023,Consequentialist,unweighted,-2.0,0.03333333333333333,0.06666666666666667,0.03333333333333333
468,G_163,Consequentialist,unweighted,-2.0,0.9500000000000001,0.9500000000000001,0.0
469,G_123,Consequentialist,unweighted,-2.0,0.30000000000000004,0.5333333333333333,0.23333333333333328
470,G_044,Consequentialist,unweighted,-2.0,0.4000000000000001,0.85,0.4499999999999999
471,G_227,Consequentialist,unweighted,-2.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
472,G_179,Consequentialist,unweighted,-2.0,0.11666666666666665,0.049999999999999996,-0.06666666666666665
473,G_199,Consequentialist,unweighted,-2.0,0.9333333333333332,1.0,0.06666666666666676
474,G_438,Consequentialist,unweighted,-2.0,0.0,0.049999999999999996,0.049999999999999996
475,G_113,Consequentialist,unweighted,-2.0,0.75,0.9166666666666666,0.16666666666666663
476,H_084,Consequentialist,unweighted,-2.0,0.9500000000000001,0.9833333333333334,0.033333333333333326
477,G_482,Consequentialist,unweighted,-2.0,0.2333333333333333,0.7166666666666667,0.4833333333333334
478,H_002,Consequentialist,unweighted,-2.0,0.016666666666666666,0.016666666666666666,0.0
479,H_088,Consequentialist,unweighted,-2.0,0.2333333333333333,0.13333333333333333,-0.09999999999999998
480,H_027,Consequentialist,unweighted,-1.0,0.65,0.8333333333333334,0.18333333333333335
481,G_109,Consequentialist,unweighted,-1.0,0.3,0.5499999999999999,0.24999999999999994
482,G_104,Consequentialist,unweighted,-1.0,0.049999999999999996,0.06666666666666667,0.01666666666666667
483,G_592,Consequentialist,unweighted,-1.0,0.8166666666666668,0.8666666666666667,0.04999999999999993
484,G_275,Consequentialist,unweighted,-1.0,0.15000000000000002,0.8333333333333334,0.6833333333333333
485,G_401,Consequentialist,unweighted,-1.0,0.75,0.75,0.0
486,G_240,Consequentialist,unweighted,-1.0,0.5254385964912281,0.46666666666666673,-0.05877192982456142
487,G_114,Consequentialist,unweighted,-1.0,0.4833333333333334,0.3499999999999999,-0.13333333333333347
488,G_009,Consequentialist,unweighted,-1.0,0.85,0.85,0.0
489,G_458,Consequentialist,unweighted,-1.0,0.0,0.0,0.0
490,G_269,Consequentialist,unweighted,-1.0,0.20000000000000004,0.2333333333333333,0.03333333333333327
491,H_093,Consequentialist,unweighted,-1.0,0.36666666666666664,0.3333333333333333,-0.033333333333333326
492,H_087,Consequentialist,unweighted,-1.0,0.65,0.8666666666666667,0.21666666666666667
